,JULIAN LOCKWOOD
Unique nouns: 783, Total nouns: 3942
Total time: 13.722 sec,Cost per noun: 3.481 ms
taxi,"['Before Taxi ..............................................................................................................................................', 'This panel supports two main functions: APU and Engine start, and control of the external taxi, runway, and collision lights.', 'Below 1500 ft radar \naltitude, observe \nROLLOUT and FLARE \narm annunciations \n \n \nImmediately following \ntouch-down, disable the \nAuto-Throttle to \nfacilitate braking and \ntaxi-operations \n \n \n \n \n \n \n \n54', 'Add 500 lbs. of fuel for every 10-minutes of taxi-time.', 'Before Taxi \n \nSEATBELT SIGN - ON \n \nELEVATOR TRIM – SET FOR TAKEOFF \n \n(+ 10 Degrees) \n \n73', 'TAXI LIGHTS - ON \n \nTRANSPONDER – ALT OFF \n \nPARKING BRAKE – OFF \n \n   \n75', 'Before Takeoff \n \nALTIMETER - SET \n \nTRANSPONDER – ALT ON \n \nLANDING LIGHTS – ON \n \n(TAXI LIGHTS – OFF)']",['the external taxi'],7
takeoff,"['Before Takeoff.........................................................................................................................................', 'After Takeoff ...........................................................................................................................................', 'Takeoff Weight  -----------------------------------------  174,000 lbs. /', '\n \nTakeoff Distance  -----------------------------------------  8,700 ft. /', ' \nThe B737-800 is equipped \nwith a Flap lever, which \ncontrols the deployment of \nthe flaps for takeoff and \nlanding.', 'The rudders keep \nthe aircraft straight during \ntakeoff and landing, and \nhelp make coordinated \nturns.', '\n \nTAKEOFF CONFIG:', 'Takeoff \nconfiguration caution or warning.', 'When extended, the \nflaps generate more lift, \nand more drag, which is \nbeneficial during the \ntakeoff and the landing \nphases of the flight.', 'Before Taxi \n \nSEATBELT SIGN - ON \n \nELEVATOR TRIM – SET FOR TAKEOFF \n \n(+ 10 Degrees) \n \n73', 'Before Takeoff \n \nALTIMETER - SET \n \nTRANSPONDER – ALT ON \n \nLANDING LIGHTS – ON \n \n(TAXI LIGHTS – OFF)', ' \nAfter Takeoff \n \nLANDING GEAR – UP \n \nFLAPS – RETRACTED \n \nTHRUST – SET AS REQUIRED \n \n77']","['takeoff', 'the \ntakeoff']",12
cruise,"['Cruise ......................................................................................................................................................', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'Long Range Cruise Speed  -----------------------------------------  450 KTAS', 'A good online flight planner will utilize the origin and destination airports, together with the aircraft type and equipment, the weather \nconditions, the chosen cruise altitude, known restrictions along the route, current NOTAMS, and other factors to generate a suitable \nflight plan.', 'Cruise', 'Cruise \n \nSEATBELT SIGN - OFF \n \nWING / LANDING LIGHTS - OFF \n \nALTIMETER - SET \n \n   \n78']",[],11
landing,"['Before Landing', 'After Landing ...........................................................................................................................................', 'Modifications to the landing gear to incorporate the larger engines was required.', '2,650 m. \n \nLanding Distance  -----------------------------------------  5,360 ft. / 1,635 m \n \nRange  -----------------------------------------  4,000 nm \n \nService Ceiling  -----------------------------------------  41,000 ft. / 12,500 m. \n \n   \n6', ' \nThe B737-800 is equipped \nwith a Flap lever, which \ncontrols the deployment of \nthe flaps for takeoff and \nlanding.', 'The B737-800 is equipped \nwith a Landing Gear lever.', 'To simulate this, assign a \nperipheral lever to the \n“Landing gear” property in \nX-Plane.', 'The rudders keep \nthe aircraft straight during \ntakeoff and landing, and \nhelp make coordinated \nturns.', 'The external landing lights are controlled by the switches at the left side of this panel.', 'The LAND ALT rotary is used to manually set the \nlanding altitude for the termination of the flight (in \nfeet).', 'Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.', '\nAutomatic speed-brake \ndeployment is armed for landing.', 'When extended, the \nflaps generate more lift, \nand more drag, which is \nbeneficial during the \ntakeoff and the landing \nphases of the flight.', 'Before Takeoff \n \nALTIMETER - SET \n \nTRANSPONDER – ALT ON \n \nLANDING LIGHTS – ON \n \n(TAXI LIGHTS – OFF)', 'Cruise \n \nSEATBELT SIGN - OFF \n \nWING / LANDING LIGHTS - OFF \n \nALTIMETER - SET \n \n   \n78', 'Before Landing \n \nSEATBELT SIGN - ON \n \nALTIMETER - SET \n \nWING / LANDING LIGHTS - ON \n \n   \n79', '– RETRACTED \n \nSPEED BRAKES – RETRACTED \n \nWING / LANDING LIGHTS - OFF \n \n81']","['\nlanding', 'landing']",18
parking,"['Parking .................................................................................................................................................... 83 \n \n \n \n4', 'Cold and Dark to Engine Start \n \nThe following check list is a sub-set of the real procedures, and includes only the essential steps leading to engine start: \nPARKING BRAKE – ON \n \nBATTERY MASTER – ON \n \nSTANDBY POWER –', 'TAXI LIGHTS - ON \n \nTRANSPONDER – ALT OFF \n \nPARKING BRAKE – OFF \n \n   \n75', 'Parking \n \nPARKING BRAKE – ON \n \nSEATBELT SIGN - OFF \n \nTRANSPONDER – STBY \n \n(Standby) \n \n83']",[],5
corporation,['The Boeing corporation developed \nthe 737 in the mid-1960s to serve as'],['The Boeing corporation'],1
mid-1960,['The Boeing corporation developed \nthe 737 in the mid-1960s to serve as'],[],1
cost,"['a lower-cost twin-engined, short-\nrange companion to the larger 727 \nand 707 models.']",[],1
short-,"['a lower-cost twin-engined, short-\nrange companion to the larger 727 \nand 707 models.']",[],1
range,"['a lower-cost twin-engined, short-\nrange companion to the larger 727 \nand 707 models.', 'The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.', 'Long Range Cruise Speed  -----------------------------------------  450 KTAS', '2,650 m. \n \nLanding Distance  -----------------------------------------  5,360 ft. / 1,635 m \n \nRange  -----------------------------------------  4,000 nm \n \nService Ceiling  -----------------------------------------  41,000 ft. / 12,500 m. \n \n   \n6', 'The location of the aircraft is \npresented at the bottom of the screen, and the map incorporates airports, \nnavigation aids and waypoints (within the selected range) that are ahead of, and \n45 degrees either side of, this position.', 'The location of the aircraft is \npresented at the center of the screen, and the map incorporates airports, \nnavigation aids and waypoints (within the selected range) in all directions.']","['range', 'a range', 'the selected range']",7
companion,"['a lower-cost twin-engined, short-\nrange companion to the larger 727 \nand 707 models.']","['a lower-cost twin-engined, short-\nrange companion']",1
model,"['a lower-cost twin-engined, short-\nrange companion to the larger 727 \nand 707 models.', 'A slightly larger model 200 followed \n  in 1967, with increased thrust to \ncompensate for additional weight.', 'The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'B737-800 Series Specifications \n \nEngines:     \nModel  -----------------------------------------  2 x CFM56-7B24 turbofans \n \nPower  -----------------------------------------  2 x 24,200 lb.', 'The force of the \n“air” acting on each component of \nthe model is individually calculated, \nand combined, to produce \nextremely realistic flight.', 'In fact, there are a great many \nproperties that must be modeled correctly to achieve a high-fidelity flight model.', 'Checklists are presented later in this document (with \nmodifications to suit this specific simulation platform and model).', 'Note: Not all of the functions contained within these panels are fully simulated in the X-Plane 737-800 model.', 'In the X-Plane model of the 737-800, this panel \nsupports only the Yaw Damper toggle switch.', 'In the X-Plane model of the 737-800, this panel \nsupports only the VHF NAV switch.']","['A slightly larger model', 'the model', 'a high-fidelity flight model', 'model', '-Plane 737-800 model', 'the X-Plane model']",11
production,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.']",[],1
variant,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.', 'In 1984, Boeing introduced the first of three variants that would subsequently be designated “Classics”.', 'In 1998, Boeing again heavily revised the 737, with the 600, 700, 800 and 900 variants, designated ‘NG’ (Next Generation).', 'The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.', 'The Boeing 737 (all variants including military and cargo not discussed above) is the highest-selling commercial jetliner in history, \nwith over 10,000 deliveries as of 2018.']",['the \noriginal variant'],5
capacity,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.', 'Capacity  -----------------------------------------  6,875 Gallons / 26,020 liters / 46,000 lbs.']",['capacity'],2
passenger,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.', 'Maximum Passengers  -----------------------------------------  189 \n \n     \nPerformance:     \nMax.', 'The annunciator illuminates if the passenger \nsupplemental oxygen system has deployed.', 'The PASSENGER OXYGEN guarded switch has \ntwo modes – NORMAL (supplemental oxygen \nsystem deploys automatically) and ON \n(supplemental oxygen system deploys \nimmediately).', 'For these purposes, passengers are deemed to have an average weight of 165 lbs.']",[],5
abreast,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.']",[],1
seating,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.']",['five-abreast seating'],1
pratt,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.']",[],1
whitney,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.']",[],1
bypass,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.', 'The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'These aircraft are equipped with split winglets and powered by the \nCFM International LEAP high-bypass turbofan engines.', 'Wait until \n \nOIL FILTER BYPASS']",[],6
turbofan,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.', 'The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'These aircraft are equipped with split winglets and powered by the \nCFM International LEAP high-bypass turbofan engines.', 'B737-800 Series Specifications \n \nEngines:     \nModel  -----------------------------------------  2 x CFM56-7B24 turbofans \n \nPower  -----------------------------------------  2 x 24,200 lb.']",[],5
wing,"['Production of the \noriginal variant (designated 100) \nbegan in 1966, with capacity for 85 \npassengers, five-abreast seating, \nand powered by two Pratt & Whitney \nJT8D-15 low-bypass turbofan \nengines, situated beneath the wings.', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'This means the fuselage, wings and tail surfaces must be the right size and shape, the center of lift and center \nof gravity must be in the right places, and the engine(s) must develop the right amount of power.', 'The two left-most switches control the (wing) \noutboard lights, and the two right-most the (wing) inboard lights.', 'Switches at the bottom of this panel are provided \nfor the wing (electrical) anti-ice, and engine intake \nanti-ice heaters.', 'The pneumatic system provides air for engine \nstarting, air conditioning packs and the wing anti-\nice boots.', 'The Wing Anti-ice switches direct bleed air to the \nleft and right de-icing boots at the leading edge of \nthe wings.', 'Speed Brake Lever  with a speed brake lever, \n  which deploys the speed \nbrakes located on top of \nthe wings.', 'Speed brakes are very \neffective at reducing lift \ngenerated by the wings \nand adding drag, and are \nusually deployed partially \nduring descent, or fully at \ntouchdown.', 'The Flap Lever operates \nthe wing flaps.', 'Wing flaps \nchange the contour of the \nwing.', 'Use the Left / Right wing \ndown switch for aileron \ntrim.', 'Fuel  Fuel  Wing  Wing  Tank  Fwd  Mid  Aft', 'Cruise \n \nSEATBELT SIGN - OFF \n \nWING / LANDING LIGHTS - OFF \n \nALTIMETER - SET \n \n   \n78', 'Before Landing \n \nSEATBELT SIGN - ON \n \nALTIMETER - SET \n \nWING / LANDING LIGHTS - ON \n \n   \n79', '– RETRACTED \n \nSPEED BRAKES – RETRACTED \n \nWING / LANDING LIGHTS - OFF \n \n81']","['the \nwing', 'the Left / Right wing']",30
classic,"['In 1984, Boeing introduced the first of three variants that would subsequently be designated “Classics”.', 'The \n‘Classics’ were larger, quieter and more economical, and also featured EFIS CRT avionics, replacing conventional instrumentation.']",[],2
serie,"['These were the 300, 400 \nand 500 series.']",[],1
winglet,"['The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'These aircraft are equipped with split winglets and powered by the \nCFM International LEAP high-bypass turbofan engines.']",[],3
lift,"['The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'This means the fuselage, wings and tail surfaces must be the right size and shape, the center of lift and center \nof gravity must be in the right places, and the engine(s) must develop the right amount of power.', 'Speed brakes are very \neffective at reducing lift \ngenerated by the wings \nand adding drag, and are \nusually deployed partially \nduring descent, or fully at \ntouchdown.', 'When extended, the \nflaps generate more lift, \nand more drag, which is \nbeneficial during the \ntakeoff and the landing \nphases of the flight.']","['increased lift', 'lift', 'more lift']",4
cfm,"['The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'These aircraft are equipped with split winglets and powered by the \nCFM International LEAP high-bypass turbofan engines.']",[],2
international,"['The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'These aircraft are equipped with split winglets and powered by the \nCFM International LEAP high-bypass turbofan engines.']",[],2
cfm56,"['The new models were heavily revised, and featured winglets for increased lift and range, and CFM International \nCFM56-3C-1 high-bypass turbofan engines.', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'B737-800 Series Specifications \n \nEngines:     \nModel  -----------------------------------------  2 x CFM56-7B24 turbofans \n \nPower  -----------------------------------------  2 x 24,200 lb.']",[],3
modification,"['Modifications to the landing gear to incorporate the larger engines was required.', 'Checklists are presented later in this document (with \nmodifications to suit this specific simulation platform and model).']",[],2
gear,"['Modifications to the landing gear to incorporate the larger engines was required.', 'Final Approach Speed    135 - 155 KTAS (full flap/gear down)', 'The B737-800 is equipped \nwith a Landing Gear lever.', 'To simulate this, assign a \nperipheral lever to the \n“Landing gear” property in \nX-Plane.', 'Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.', ' \nAfter Takeoff \n \nLANDING GEAR – UP \n \nFLAPS – RETRACTED \n \nTHRUST – SET AS REQUIRED \n \n77', 'Landing \n \nSPEED BRAKES – SET AS REQUIRED \n \nFLAPS – SET AS REQUIRED \n \nLANDING GEAR – DOWN \n \n80']",['the landing gear'],8
quieter,"['The \n‘Classics’ were larger, quieter and more economical, and also featured EFIS CRT avionics, replacing conventional instrumentation.']",[],1
crt,"['The \n‘Classics’ were larger, quieter and more economical, and also featured EFIS CRT avionics, replacing conventional instrumentation.']",[],1
avionic,"['The \n‘Classics’ were larger, quieter and more economical, and also featured EFIS CRT avionics, replacing conventional instrumentation.', 'These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'This is the left LCD panel in \n  the avionics cluster.', 'This is the right LCD panel in \nthe avionics cluster.']",[],4
instrumentation,"['The \n‘Classics’ were larger, quieter and more economical, and also featured EFIS CRT avionics, replacing conventional instrumentation.']",['conventional instrumentation'],1
ng,"['In 1998, Boeing again heavily revised the 737, with the 600, 700, 800 and 900 variants, designated ‘NG’ (Next Generation).']",[],1
next,"['In 1998, Boeing again heavily revised the 737, with the 600, 700, 800 and 900 variants, designated ‘NG’ (Next Generation).', '\n \n \n4  Next Flight Plan', 'The location of a VOR relative to the current position of the aircraft \n \n   \n8  Next Flight Plan']",[],3
generation,"['In 1998, Boeing again heavily revised the 737, with the 600, 700, 800 and 900 variants, designated ‘NG’ (Next Generation).']",[],1
fadec,"['These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.']",[],1
case,"['These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'However, in most cases, the actual 737-800 \nprocedures could be followed when operating the X-Plane version.', 'However, when in ‘auto-land’ \nmode, both are typically engaged together, to provide redundancy in case of \nfailure.']",['case'],3
fuselage,"['These \naircraft featured FADEC controlled CFM56-7 high-bypass turbofan engines, larger and more efficient wings (without winglets in \nsome cases), a strengthened fuselage, revised avionics, and a higher cruise speed.', 'This means the fuselage, wings and tail surfaces must be the right size and shape, the center of lift and center \nof gravity must be in the right places, and the engine(s) must develop the right amount of power.']","['a strengthened fuselage', 'the fuselage']",2
response,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",['a response'],1
airbus,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",[],1
a320,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",[],1
neo,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",[],1
max,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.', 'The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.', 'Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.', 'Max.', 'Maximum Passengers  -----------------------------------------  189 \n \n     \nPerformance:     \nMax.']",[],5
max-7,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",[],1
max-8,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.', 'The MAX-8 was the first to enter service – in 2017.']",[],2
max-9,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",[],1
max-200,"['In 2016 (as a response to the Airbus A320 NEO), Boeing introduced the ‘MAX’ series – designated MAX-7, MAX-8, MAX-9, MAX-\n10, MAX-200.']",[],1
service,"['The MAX-8 was the first to enter service – in 2017.', '2,650 m. \n \nLanding Distance  -----------------------------------------  5,360 ft. / 1,635 m \n \nRange  -----------------------------------------  4,000 nm \n \nService Ceiling  -----------------------------------------  41,000 ft. / 12,500 m. \n \n   \n6', 'A web search for the phrase “Flight Planner” will yield a great many options, many of which are free services.']",['service'],3
length,"['The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.']",[],1
option,"['The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.', 'A web search for the phrase “Flight Planner” will yield a great many options, many of which are free services.', 'Some online flight planners provide the option to save the plan as an X-Plane \ncompatible file, with an ‘fms’ extension.']",['the option'],3
seat,"['The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.']",[],1
mile,"['The MAX variants offer four lengths, with options for 138 to 230 \nseats and a range of between 3,215 and 3,825 nautical miles.']",[],1
leap,['These aircraft are equipped with split winglets and powered by the \nCFM International LEAP high-bypass turbofan engines.'],[],1
military,"['The Boeing 737 (all variants including military and cargo not discussed above) is the highest-selling commercial jetliner in history, \nwith over 10,000 deliveries as of 2018.']",['military'],1
cargo,"['The Boeing 737 (all variants including military and cargo not discussed above) is the highest-selling commercial jetliner in history, \nwith over 10,000 deliveries as of 2018.', 'Right  Center  PAX  PAX  PAX  Cargo  Cargo  Payload  CG  CG']",['cargo'],13
jetliner,"['The Boeing 737 (all variants including military and cargo not discussed above) is the highest-selling commercial jetliner in history, \nwith over 10,000 deliveries as of 2018.']",['the highest-selling commercial jetliner'],1
history,"['The Boeing 737 (all variants including military and cargo not discussed above) is the highest-selling commercial jetliner in history, \nwith over 10,000 deliveries as of 2018.']",['history'],1
delivery,"['The Boeing 737 (all variants including military and cargo not discussed above) is the highest-selling commercial jetliner in history, \nwith over 10,000 deliveries as of 2018.']",[],1
7b24,"['B737-800 Series Specifications \n \nEngines:     \nModel  -----------------------------------------  2 x CFM56-7B24 turbofans \n \nPower  -----------------------------------------  2 x 24,200 lb.']",[],1
lb,"['B737-800 Series Specifications \n \nEngines:     \nModel  -----------------------------------------  2 x CFM56-7B24 turbofans \n \nPower  -----------------------------------------  2 x 24,200 lb.', 'Capacity  -----------------------------------------  6,875 Gallons / 26,020 liters / 46,000 lbs.', 'Takeoff Weight  -----------------------------------------  174,000 lbs. /', 'Landing Weight  -----------------------------------------  145,500 lbs. / 66,000 kg.', '\n \nEmpty Operating Weight  -----------------------------------------  91,700 lbs. /', '\n \nMaximum Payload  -----------------------------------------  45,300 lbs.', 'For these purposes, passengers are deemed to have an average weight of 165 lbs.']","[' 2 x 24,200 lb']",7
gallons,"['Capacity  -----------------------------------------  6,875 Gallons / 26,020 liters / 46,000 lbs.']",[],1
liter,"['Capacity  -----------------------------------------  6,875 Gallons / 26,020 liters / 46,000 lbs.']",[],1
a-1,"['Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.']",[],1
burn,"['Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.']",[],1
lbs,"['Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.', 'Measured by an external probe \n \n \n2  N1  N1 Fan rotation speed, as a percentage of maximum \n \n \n3  EGT  Exhaust Gas Temperature \n \n \n4  FF  Fuel Flow (in lbs.', ' \n \n7  Fuel Quantity (Per  Fuel quantity remaining in the LEFT, CENTER and RIGHT tank respectively (in \nTank)  lbs.', 'Total fuel quantity remaining (in lbs.', 'N2 Fan rotation speed, as a percentage of maximum \n \n \n2  FF  Fuel Flow (in lbs.', 'Add 500 lbs. of fuel for every 10-minutes of taxi-time.', 'Aft  (lbs.)', 'Climb  (lbs.)', 'Tank  Tank  (lbs.)', 'Fuel  (lbs.)', ' (lbs.)']","['Capacity  -----------------------------------------  6,875 Gallons / 26,020 liters / 46,000 lbs', '5,700 lbs', 'Weight  -----------------------------------------  145,500 lbs', '91,700 lbs', '45,300 lbs', 'lbs', '165 lbs', '500 lbs', 'Aft  (lbs', '(lbs', ' (lbs']",36
hour,"['Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.', 'per hour x 1000)', 'per hour x 1000) \n \n \n3  OIL PRESS  Engine and gearbox oil pressure (in psi) \n \n \n4  OIL TEMP']",['hour'],3
weights,"['Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.']",[],1
capacities,"['Jet A-1 \n \nFuel Burn (average)  -----------------------------------------  5,700 lbs. per hour \n \n     \nWeights and Capacities:     \nMax.']",[],1
kg,"['79,000 kg.', 'Landing Weight  -----------------------------------------  145,500 lbs. / 66,000 kg.', '41,500 kg.', '/ 20,540 kg.']","['79,000 kg', '41,500 kg', '/ 20,540 kg']",4
maximum,"['\n \nMaximum Payload  -----------------------------------------  45,300 lbs.', 'Maximum Passengers  -----------------------------------------  189 \n \n     \nPerformance:     \nMax.', 'Measured by an external probe \n \n \n2  N1  N1 Fan rotation speed, as a percentage of maximum \n \n \n3  EGT  Exhaust Gas Temperature \n \n \n4  FF  Fuel Flow (in lbs.', 'N2 Fan rotation speed, as a percentage of maximum \n \n \n2  FF  Fuel Flow (in lbs.']",['maximum'],4
payload,"['\n \nMaximum Payload  -----------------------------------------  45,300 lbs.', 'Right  Center  PAX  PAX  PAX  Cargo  Cargo  Payload  CG  CG', 'Now input the Center of Gravity, Payload Weight, Fuel Weight (Fuel Tank 1) and \nFuel Weight (Fuel Tank 2) and Fuel Weight (Fuel Tank 3).']",[],8
performance,"['Maximum Passengers  -----------------------------------------  189 \n \n     \nPerformance:     \nMax.', 'Flight Planning \n \nFlight planning is the process of determining a route from origin to destination that considers fuel requirements, terrain avoidance, \nAir Traffic Control, aircraft performance, airspace restrictions and notices to airmen (NOTAMS).']",['aircraft performance'],2
level,"['Level Speed  -----------------------------------------  490 KTAS', 'Miscellaneous \n \nRotary controls for the circuit breaker board \nlighting level, and overhead panel backlighting are \nlocated at the top of this panel.', 'The EADI \ndisplays the attitude of the \naircraft relative to the horizon, \nand the altitude (above sea \nlevel) - via the scale on the \nright.', 'The \nchoice of setting depends \non the level of reverse', 'Altitude Display and  level-off altitude will be displayed here.', 'When Vertical Speed mode is engaged, the autopilot will ascend, or descend at \nthe desired rate, until reaching the altitude displayed here, at which point it will \nlevel-off.']","['the circuit breaker board \nlighting level', 'sea \nlevel', 'the level']",6
ktas,"['Level Speed  -----------------------------------------  490 KTAS', 'Long Range Cruise Speed  -----------------------------------------  450 KTAS', 'Final Approach Speed    135 - 155 KTAS (full flap/gear down)']",[],3
long,['Long Range Cruise Speed  -----------------------------------------  450 KTAS'],[],1
